query-id,text
MI3_240828_TY1_0513_6_V01_1,제목에 관련된 소비자물가 차트에 대해 알려주세요.
MI3_240828_TY1_0516_3_V02-4_2,착공 및 허가 증감률 차트(꺾은선형)에 대해 알려주세요
MI3_240828_TY1_0517_3_V02-4_1,자본재수입 및 설비투자BSI 차트(꺾은선형)에 대해 알려주세요
MI3_240828_TY1_0517_4_V01_1,대전지역 수출입 증감률 및 수출입차에 대해 알려주세요
MI3_240828_TY1_0517_4_V02-8_1,수출입 증감률 및 수출입차에 대해 알려주세요
MI3_240828_TY1_0517_7_V02-4_1,주택 매매 및 전세 가격 상승률에 대해 알려주세요
MI3_240828_TY1_0520_5_V02-8_1,취업자수 증감 및 실업률 차트에 대해 알려주세요
MI3_240828_TY1_0520_7_V01_1,대전지역 주택가격 관련 지표에 대해 알려주세요.
MI3_240828_TY1_0522_4_V01_1,대전지역 수출입 증감률 차트에 대해 알려주세요
MI3_240828_TY1_0583_5_V01_1,2006년 9월중의 수출 관련 데이터에 대한 표에 대해 알려주세요
MI3_240828_TY1_0636_2_V01_1,광주지역 주요 실물경제 지표에 대해 알려주세요
MI3_240828_TY1_0663_3_V01_1,종합금융회사와 관련된 차트에 대해 알려주세요
MI3_240828_TY1_0666_2_V02-4_1,제조업 생산 증감률 추이 꺾은선형에 대해 알려주세요
MI3_240828_TY1_0666_6_V01_1,4. 대외거래 8월중 광주지역 수출은 감소세가 확대에 대해 알려주세요
MI3_240828_TY1_0694_5_V01_1,지역소득 역외유출경로 추적과 생산· 분배소득 격차 요인 분석 차트에 대해 알려주세요
MI3_240828_TY1_0698_2_V01_1,제조업 자산관련 주요지표에 대해 알려주세요
MI3_240828_TY1_0698_4_V02-8_1,제조업의 재무구조관련 주요지표 혼합형차트에 대해 알려주세요
MI3_240828_TY1_0710_2_V02-4_1,주요 철강사의 글로벌 경쟁력 꺾은선형 차트에 대해 알려주세요
MI3_240828_TY1_0718_4_V02-1_1,실업률 추이 차트(세로 막대형)에 대해 알려주세요
MI3_240828_TY1_0718_6_V02-8_1,상용월급여액 추이 차트(혼합형)에 대해 알려주세요
MI3_240828_TY1_0741_2_V02-4_1,니켈·아연 가격 추이 차트(꺾은선형)에 대해 알려주세요
MI3_240828_TY1_0741_2_V02-4_2,동·알루미늄 가격 추이 차트(꺾은선형)에 대해 알려주세요
MI3_240828_TY1_0741_5_V02-4_1,향후 전망 주요국 자동차 판매 추이에 대해 알려주세요
MI3_240828_TY1_0741_6_V02-4_3,금속 가격 및 한계 생산비용 추이에 대해 알려주세요
MI3_240828_TY1_0791_1_V02-4_1,미국의 산업생산 및 소비자물가 차트(꺾은선형)에 대해 알려주세요
MI3_240828_TY1_0791_2_V02-6_1,2016년말부터 2019년말까지의 금리 변동 차트(분산형)에 대해 알려주세요
MI3_240828_TY1_0791_3_V02-4_3,미국 장기금리 및 VIX지수 꺾은선형에 대해 알려주세요
MI3_240828_TY1_0791_5_V02-1_1,사회 ·노동개혁 추진 차트(세로 막대형)에 대해 알려주세요
MI3_240828_TY1_0794_1_V01_1,서비스업생산지수 증감률 차트(세로 막대형)에 대해 알려주세요
MI3_240828_TY1_0794_2_V02-4_2,부문별 고정자산투자 증가율 꺾은선형에 대해 알려주세요
MI3_240828_TY1_0794_4_V02-8_1,주택가격 변화에 대한 차트(혼합형)에 대해 알려주세요
MI3_240828_TY1_0794_5_V02-1_1,"10,000 (억 위안) 차트(세로 막대형)에 대해 알려주세요"
MI3_240828_TY1_0818_3_V02-8_1,해외시장 수요 확대와 관련된 차트(혼합형)에 대해 알려주세요
MI3_240828_TY1_0818_4_V02-1_1,1400 (만명) 1300 1200 1100 1000 차트(세로 막대형)에 대해 알려주세요
MI3_240828_TY1_0838_3_V01_1,서비스업 활동지수에 대한 정보가 담긴 시각요소에 대해 알려주세요.
MI3_240828_TY1_0838_5_V01_1,아파트 매매 및 전세가격 차트에 대해 알려주세요
MI3_240828_TY1_0894_3_V02-8_2,물가상승률 혼합형에 대해 알려주세요
MI3_240828_TY1_0897_6_V02-4_1,Q4 22 Q2 23에 대해 알려주세요
MI3_240828_TY1_0897_6_V02-8_1,정부채 한도에 대해 알려주세요
MI3_240828_TY1_0900_3_V02-4_2,BRICS국가의 금속원자재 수요량 차트(꺾은선형)에 대해 알려주세요
MI3_240828_TY1_0900_4_V01_1,가격대별 BEP 기업비중에 대해 알려주세요
MI3_240828_TY1_0900_6_V02-4_3,주요 예측기관들의 금속원자재 가격 전망 차트(꺾은선형)에 대해 알려주세요
MI3_240828_TY1_0918_1_V02-8_1,충남의 1인당 GRDP 혼합형 차트에 대해 알려주세요
MI3_240828_TY1_0918_5_V01_1,충남의 실질 GRDP 성장률 (%) 및 전 국 성장률에 대해 알려주세요
MI3_240828_TY1_0929_2_V01_1,가계부채 증감률 차트(세로 막대형)에 대해 알려주세요
MI3_240828_TY1_0951_4_V02-8_1,금융기관 수신에 대한 혼합형 차트에 대해 알려주세요
MI3_240828_TY1_0951_6_V01_1,제조업 생산 표에 대해 알려주세요
MI3_240828_TY1_0952_1_V02-4_2,제조업 생산 및 재고 증가율 꺾은선형에 대해 알려주세요
MI3_240828_TY1_0952_5_V02-4_1,어음 부도율 꺾은선형에 대해 알려주세요
MI3_240828_TY1_0972_1_V02-3_2,금융기관별 여신 비중 차트(원형)에 대해 알려주세요
MI3_240828_TY1_0977_6_V02-8_1,7. 대외거래에 대한 혼합형 차트에 대해 알려주세요
MI3_240828_TY1_0982_4_V01_2,부동산 및 승용차 구입계획에 대해 알려주세요
MI3_240828_TY1_0982_4_V02-3_2,부동산 및 승용차 구입계획에 대해 알려주세요
MI3_240828_TY1_0982_6_V01_1,"(단위: %, %p) 표에 대해 알려주세요"
MI3_240828_TY1_0984_1_V02-3_2,금융기관별 수신 비중 차트(원형)에 대해 알려주세요
MI3_240828_TY1_0994_1_V02-8_1,제조업 생산지수 추이와 관련된 혼합형 차트에 대해 알려주세요
MI3_240828_TY1_1006_4_V02-4_2,각 연령대별 총 차입금액 및 차주수 증가에서 차지하는 비중 (%) 꺾은선형 차트에 대해 알려주세요
MI3_240828_TY1_1072_2_V02-4_1,은행 가계대출 증감에 대한 꺾은선형 차트에 대해 알려주세요
MI3_240828_TY1_1072_6_V02-8_2,외국인 채권 보유증감 및 보유잔액 혼합형에 대해 알려주세요
MI3_240828_TY1_1075_1_V02-4_1,국내 및 글로벌 소비자물가 상승률 차트(꺾은선형)에 대해 알려주세요
MI3_240828_TY1_1075_1_V02-4_2,소비자물가 및 근원물가 상승률 차트(영역형)에 대해 알려주세요
MI3_240828_TY1_1075_5_V02-4_1,6월 FOMC CNY(좌) 꺾은선형에 대해 알려주세요
MI3_240828_TY1_1082_3_V02-8_1,CP(91일)-CD(91일) 혼합형에 대해 알려주세요
MI3_240828_TY1_1082_4_V02-8_2,회사채 신용스프레드 비교 혼합형에 대해 알려주세요
MI3_240828_TY1_1082_6_V02-4_1,2020년 3월 및 5월 기준금리 인하와 관련된 꺾은선형 차트에 대해 알려주세요
MI3_240828_TY1_1125_1_V02-4_3,"<그림 1> 임시일용직 비율, 임시일용직수, 상용직수, 실질GDP 추이 꺾은선형 차트에 대해 알려주세요"
MI3_240828_TY1_1133_6_V02-8_1,소비자물가 상승률의 요인별 기여도 혼합형에 대해 알려주세요
MI3_240828_TY1_1140_3_V02-4_1,일본은행 지역경제보고서 작성현황에 대해 알려주세요
MI3_240828_TY1_1140_5_V02-1_1,매출액 대비 R&D 비용 비교 (%) 차트(세로 막대형)에 대해 알려주세요
MI3_240828_TY1_1148_1_V02-8_1,세계경제성장률 전망 혼합형에 대해 알려주세요
MI3_240828_TY1_1148_5_V02-8_1,중국의 소비자신뢰지수와 수출증가율 간의 관계를 보여주는 그래프에 대해 알려주세요.
MI3_240828_TY1_1183_5_V02-4_1,대구지역 산업별 생산 변화 꺾은선형 차트에 대해 알려주세요
MI3_240828_TY1_1188_4_V01_1,지역별 항노화식품산업 규모에 대해 알려주세요
MI3_240828_TY1_1220_1_V02-4_2,해외경제 포커스 제2014-19호의 차트(꺾은선형)에 대해 알려주세요
MI3_240828_TY1_1228_1_V02-4_1,주요 선진경제권의 경제성장률 차트(꺾은선형)에 대해 알려주세요
MI3_240828_TY1_1228_2_V02-4_2,해외경제 포커스 제2014-29호에서 물가 상승률과 관련된 꺾은선형 차트에 대해 알려주세요
MI3_240828_TY1_1228_2_V02-4_3,해외경제 포커스 제2014-29호에서 경제 지표 변화에 대한 꺾은선형 차트에 대해 알려주세요
MI3_240828_TY1_1228_3_V02-4_2,해외경제 포커스 제2014-29호에서 유로지역 소비자물가 변화 차트(꺾은선형)에 대해 알려주세요
MI3_240828_TY1_1228_4_V02-4_1,해외경제 포커스 제2014-29호 기본급과 시간외급여 꺾은선형에 대해 알려주세요
MI3_240828_TY1_1228_5_V02-4_3,100 (기준치=100) 시각요소에 대해 알려주세요
MI3_240828_TY1_1250_5_V02-4_1,해외경제 포커스 주요국 주가 차트(꺾은선형)에 대해 알려주세요
MI3_240828_TY1_1250_5_V02-4_3,해외경제 포커스 주요국 주가 차트(꺾은선형)에 대해 알려주세요
MI3_240828_TY1_1250_6_V02-4_1,해외경제 포커스 차트(꺾은선형)에 대해 알려주세요
MI3_240828_TY1_1250_6_V02-4_3,해외경제 포커스 차트(꺾은선형)에 대해 알려주세요
MI3_240828_TY1_1263_3_V02-4_1,해외경제 포커스 제2015-49호에서 중간재 수입비중과 관련된 꺾은선형 차트에 대해 알려주세요
MI3_240828_TY1_1267_3_V02-1_2,해외경제 포커스 차트(꺾은선형)에 대해 알려주세요
MI3_240828_TY1_1267_3_V02-8_1,해외경제 포커스 차트(혼합형)에 대해 알려주세요
MI3_240828_TY1_1267_4_V02-1_1,해외경제 포커스 제2016-1호의 차트(세로 막대형)에 대해 알려주세요
MI3_240828_TY1_1309_4_V02-5_1,해외경제 포커스 제2017-37호 100% EUR KRW 차트(영역형)에 대해 알려주세요
MI3_240828_TY1_1309_4_V02-8_1,해외경제 포커스 제2017-37호 10 (백억달러) 혼합형에 대해 알려주세요
MI3_240828_TY1_1328_6_V02-4_1,해외경제 포커스 3 부동산시장 안정화 차트(꺾은선형)에 대해 알려주세요
MI3_240828_TY1_1353_1_V02-5_1,해외경제 포커스 제2019-10호의 미국 무역수지에 대한 영역형 차트에 대해 알려주세요
MI3_240828_TY1_1353_3_V02-4_1,해외경제 포커스 차트(꺾은선형)에 대해 알려주세요
MI3_240828_TY1_1353_4_V02-4_1,해외경제 포커스 제2019-10호 경상이익 및 매출액 증가율 차트(가로 막대형)에 대해 알려주세요
MI3_240828_TY1_1353_4_V02-8_1,해외경제 포커스 제2019-10호 매출액경상이익률 증감요인 차트(혼합형)에 대해 알려주세요
MI3_240828_TY1_1369_3_V02-1_2,경제 지표 변동에 관한 세로 막대형 차트에 대해 알려주세요
MI3_240828_TY1_1369_5_V02-8_1,베트남 및 여타 아세안 주요국 수출 증가율 차트(혼합형)에 대해 알려주세요
MI3_240828_TY1_1370_4_V02-4_1,주요 제조기업의 국내회귀에 관한 꺾은선형 차트에 대해 알려주세요
MI3_240828_TY1_1376_4_V02-4_1,중국 주요 경제지표 꺾은선형에 대해 알려주세요
MI3_240828_TY1_1390_1_V02-8_1,은행채발행 규모와 은행주가지수에 대해 알려주세요
MI3_240828_TY1_1390_2_V01_2,동유럽 민간 외화 대출 현황에 대해 알려주세요
MI3_240828_TY1_1390_3_V01_2,주요 예측기관들의 유가 전망에 대해 알려주세요
MI3_240828_TY1_1390_3_V02-4_1,국제유가와 밀접한 상관관계를 갖는 주요 선진국의 통화량 변화에 대해 알려주세요
MI3_240828_TY1_1390_5_V01_2,에 대한 본문 내용과 관련하여 주요 IB들의 GDP 성장률 전망 표에 대해 알려주세요
MI3_240828_TY1_1393_5_V02-1_4,IV. 우리나라 현금결제선택권 도입 가능성 진단 2) 다양한 상점 유형에서의 지출 분포에 대해 알려주세요
MI3_240828_TY1_1406_4_V01_1,본문 두 변동성 지표 간의 상관계수 차트에 대해 알려주세요
MI3_241030_TY1_0042_2_V01_3,예산 계획에 대해 알려주세요
MI3_241030_TY1_0058_3_V01_1,"해외 진출 150억 원 현지 마케팅 캠페인, 법인 설립 및 파트너십 체결 연구개발 100억 원 차세대 기술 개발 및 특허 출원 4. 리스크 관리에 대해 알려주세요"
MI3_241030_TY1_0063_1_V01_1,2014년 글로벌 기술 트렌드와 그 영향에 대해 알려주세요
MI3_241030_TY1_0063_2_V01_1,기술 트렌드의 산업적 영향과 클라우드 컴퓨팅에 대해 알려주세요
MI3_241030_TY1_0077_1_V01_2,재해 원인 발생 건수 비율 (%)에 대해 알려주세요
MI3_241030_TY1_0143_1_V02-1_1,2015년 2월 통신장비 시장 보고서의 매출 차트(세로 막대형)에 대해 알려주세요
MI3_241030_TY1_0334_1_V01_1,주요 관광 명소 해외 관람객 수 (추정) 표에 대해 알려주세요
MI3_241030_TY1_0353_2_V03_1,맞춤형 프로그램 국제 학생 中 문화교육 등 시각요소 제목에 대해 알려주세요
MI3_241030_TY1_0510_2_V01_1,2.3 타임라인 표에 대해 알려주세요
MI3_241030_TY1_0510_3_V03_1,전략적 목표 다이어그램에 대해 알려주세요
MI3_241030_TY1_0520_1_V02-1_2,건강 관리 차트(세로 막대형)에 대해 알려주세요
MI3_241030_TY1_0555_2_V02-1_1,소비 금액 (원) 차트(세로 막대형)에 대해 알려주세요
MI3_241030_TY1_0578_2_V02-2_1,산업용 전기 소비 분석 차트(가로 막대형)에 대해 알려주세요
MI3_241030_TY1_0581_2_V02-4_1,2015년 지역 균형 발전을 위한 전략 차트(꺾은선형)에 대해 알려주세요
MI3_241030_TY1_0636_2_V01_1,사바 문화 축제에 대해 알려주세요
MI3_241030_TY1_0690_1_V03_1,캐릭터 행동 이유 평가 기준 다이어그램에 대해 알려주세요
MI3_241030_TY1_0708_1_V01_1,주요초자연적 영화 제목 개봉일 장르 요소 표에 대해 알려주세요
MI3_241030_TY1_0741_2_V01_1,캠브리지 폴크 페스티벌 기간과 주요 성과에 대한 표에 대해 알려주세요
MI3_241030_TY1_0778_1_V01_1,2015년 한국 자동차 시장 보고서 본론 차트(세로 막대형)에 대해 알려주세요
MI3_241030_TY1_0788_2_V01_2,부서별 인력 배치 표에 대해 알려주세요
MI3_241030_TY1_0884_2_V01_1,2016년 3월 산업재해 예방 노력 및 성과에 대해 알려주세요
MI3_241030_TY1_0920_2_V01_2,임산부 지원 프로그램 관련 표에 대해 알려주세요
MI3_241030_TY1_0995_1_V02-2_1,2016년 5월 통신장비 시장 보고서의 매출 분석 차트(가로 막대형)에 대해 알려주세요
MI3_241030_TY1_1011_2_V03_1,보안 관리 개선 계획 다이어그램에 대해 알려주세요
MI3_241030_TY1_1026_2_V01_1,4. 종합 결론 및 제언 차트(세로 막대형)에 대해 알려주세요
MI3_241030_TY1_1070_2_V02-4_1,구독 트렌드 서비스 연기와 관련된 제목에 대해 알려주세요
MI3_241030_TY1_1219_2_V03_1,5. 급식 만족도 조사 다이어그램에 대해 알려주세요
MI3_241030_TY1_1269_2_V01_1,11월에도 운동화와 스니커즈 시장에 대한 차트(세로 막대형)에 대해 알려주세요
MI3_241030_TY1_1356_1_V01_1,목록 표에 대해 알려주세요
MI3_241030_TY1_1373_2_V01_1,롯 파이 롬 판 노이 축제의 성과에 대해 알려주세요
MI3_241030_TY1_1399_2_V02-4_1,2017년 1월 산업용 전기 소비 동향 꺾은선형에 대해 알려주세요
MI3_241030_TY1_1405_2_V03_1,2017년 1월 기준 청장년 대출의 비중에 대해 알려주세요
MI3_241030_TY1_1433_1_V01_2,작업 원인 분석 표에 대해 알려주세요
MI3_241030_TY1_1433_2_V03_1,7 사고 감소에 대해 알려주세요
MI3_241030_TY1_1440_3_V02-2_1,보안성 향상률 차트(가로 막대형)에 대해 알려주세요
MI3_241030_TY1_1499_1_V01_1,2017년 3월 청소년 교육 보고서 서론 표에 대해 알려주세요
MI3_241030_TY1_1674_2_V01_1,4. 통계 및 점검 항목에 대해 알려주세요
MI3_241030_TY1_1802_3_V03_1,전략 목표 달성에 대해 알려주세요
MI3_241030_TY1_1808_3_V01_1,고객 만족도 강화 차트(세로 막대형)에 대해 알려주세요
MI3_241030_TY1_1824_1_V03_1,다운로드 속도 다이어그램에 대해 알려주세요
MI3_241030_TY1_1849_2_V01_2,사업 구분 예산 금액 차트(표)에 대해 알려주세요
MI3_241030_TY1_1906_1_V02-2_2,복지 프로그램 참여율을 보여주는 가로 막대형 차트에 대해 알려주세요
MI3_241030_TY1_1971_4_V02-2_1,T01 T02 T03 차트(가로 막대형)에 대해 알려주세요
MI3_241030_TY1_1987_1_V01_1,2017년 액션 영화 속 팀워크와 개인적 성장에 대해 알려주세요
MI3_241030_TY1_2090_1_V02-2_1,2018년 2월 한국인 건강 보고서 2. 상세 분석 차트(가로 막대형)에 대해 알려주세요
MI3_241030_TY1_2118_1_V01_1,2018년 3월 인사 보고서 2. 부서별 연간 인원 필요 산출 표에 대해 알려주세요
MI3_241030_TY1_2118_2_V01_1,총 우수 보통 개선 부서명 인 평가에 대해 알려주세요
MI3_241030_TY1_2175_2_V03_1,청년 지원 다이어그램에 대해 알려주세요
MI3_241030_TY1_2194_3_V01_1,예산 배분 표에 대해 알려주세요
MI3_241030_TY1_2218_2_V01_1,총 우수 보통 개선 부서명 인 평가 평가에 대해 알려주세요
MI3_241030_TY1_2238_1_V02-2_1,2018년 5월 한국 커피 소비 현황 보고서 4월 대비 커피 소비 변화 차트(가로 막대형)에 대해 알려주세요
MI3_241030_TY1_2402_2_V01_1,4. 통계 차트에 대해 알려주세요
MI3_241101_TY1_0066_2_V01_1,4. 주요 영양소 섭취 현황 표에 대해 알려주세요
MI3_241101_TY1_0066_2_V03_1,4. 주요 영양소 섭취 현황 다이어그램에 대해 알려주세요
MI3_241101_TY1_0082_1_V02-1_1,세부 현황에 대해 알려주세요
MI3_241101_TY1_0082_2_V01_1,구분 수치 총 출산 휴가 사용과 관련된 그래프에 대해 알려주세요
MI3_241101_TY1_0139_2_V01_1,2019년 1월 산업재해 예방 노력 및 성과에 대해 알려주세요
MI3_241101_TY1_0197_2_V03_1,결론 다이어그램에 대해 알려주세요
MI3_241101_TY1_0198_1_V03_1,2019년 2월 연구 보고서의 다이어그램에 대해 알려주세요.
MI3_241101_TY1_0198_2_V01_1,연구 계획 수립 및 자원 확보 본문 표에 대해 알려주세요
MI3_241101_TY1_0335_1_V01_1,2019년 4월 회사 유보금 관련 보고서의 본문 표에 대해 알려주세요
MI3_241101_TY1_0383_1_V01_1,2019년 5월 해외 관람객 한국 인기 지역 순위 보고서 순위 지역 주요 관광 명소 해외 관람객 수 (추정) 표에 대해 알려주세요
MI3_241101_TY1_0393_2_V01_2,부서별 인력 배치 본문 표에 대해 알려주세요
MI3_241101_TY1_0679_1_V01_1,2019년 11월 청소년 교육 보고서의 표에 대해 알려주세요
MI3_241101_TY1_0742_1_V02-2_1,2019년 12월 한국 커피 소비 현황 보고서 11월에서 12월로의 커피 소비 증가 차트(세로 막대형)에 대해 알려주세요
MI3_241101_TY1_0784_1_V03_1,도전과 승리에 대한 평가 기준 내용에 대해 알려주세요.
MI3_241101_TY1_0929_1_V01_1,2020년 2월 인사 보고서 부서별 연간 인원 필요 산출에 대해 알려주세요
MI3_241101_TY1_0929_2_V02-2_1,연간 인사 고과 평가에 대해 알려주세요.
MI3_241101_TY1_0976_1_V03_1,2020년 3월 영화 시장은 다이어그램에 대해 알려주세요
MI3_241101_TY1_1034_2_V02-2_1,전기 소비량과 산업용 전기 소비 추세 차트에 대해 알려주세요
MI3_241101_TY1_1053_1_V02-3_1,2020년 4월 한국인 건강 보고서의 주요 건강 지표와 차트(원형)에 대해 알려주세요
MI3_241101_TY1_1053_1_V03_1,2020년 4월 한국인 건강 보고서의 초점 선택과 다이어그램에 대해 알려주세요
MI3_241101_TY1_1062_1_V01_1,"2020년 5월 2차전지 산업 심층 보고서에서 구분 2019년 실적, 2020년 예상 연평균 성장률에 대해 알려주세요"
MI3_241101_TY1_1062_2_V01_1,기술 분야 주요 특징 기대 효과에 대해 알려주세요
MI3_241101_TY1_1075_2_V01_2,주요 성능 지표로는 마케팅 캠페인에 대한 소비자 반응 표에 대해 알려주세요
MI3_241101_TY1_1117_1_V01_1,2020년 6월 영화 관람객 수 분석 보고서의 월 주요 영화 제목 관람객 수 (천명) 전월 대비 증감률 (%)에 대해 알려주세요
MI3_241101_TY1_1203_1_V03_1,2020년 8월 2차전지 산업 심층 보고서 2차전지 산업 다이어그램에 대해 알려주세요
MI3_241101_TY1_1210_2_V01_2,3. 주요 결과 요약에 대한 지역별 소방시설 점검 결과에 대해 알려주세요.
MI3_241101_TY1_1240_2_V01_1,여름철 건강 지향 제품에 대해 알려주세요.
MI3_241101_TY1_1253_1_V01_1,2020년 8월 회사 출산 및 휴가 보고서의 성별 출산자 수에 대해 알려주세요
MI3_241101_TY1_1253_2_V03_1,임산부 전담 상담 서비스 차트에 대해 알려주세요
MI3_241101_TY1_1319_2_V03_1,대조군 및 실험군 선정 다이어그램에 대해 알려주세요
MI3_241101_TY1_1412_2_V03_1,주요 결과 요약 통계 다이어그램에 대해 알려주세요
MI3_241101_TY1_1495_2_V01_1,서울 드럼 페스티벌에 대해 알려주세요
MI3_241101_TY1_1573_2_V01_1,목표 매 사업 구분 주요 내용 주요 전략 다이어그램에 대해 알려주세요
MI3_241101_TY1_1574_1_V02-1_1,2021년 1월 회사 소비 보고서 1. 소비 항목별 지출 내역 차트(세로 막대형)에 대해 알려주세요
MI3_241101_TY1_1574_2_V01_2,주차별 소비 경향에 대해 알려주세요
MI3_241101_TY1_1587_2_V01_2,주요 결과 요약 지역별 점검 결과 표에 대해 알려주세요
MI3_241101_TY1_1608_2_V01_1,재정 운영에 대한 표에 대해 알려주세요
MI3_241101_TY1_1611_2_V02-2_1,2.2 대출 유형별 비중에 대해 알려주세요
MI3_241101_TY1_1814_1_V03_1,2021년 6월 연구 보고서의 연구 목표 설정 다이어그램에 대해 알려주세요
MI3_241101_TY1_1913_2_V01_2,지역별 소방시설 점검 결과에 대해 알려주세요
MI3_241101_TY1_1960_1_V01_1,2021년 9월 2차전지 산업에 대한 보고서에서 전기차와 에너지 저장 시스템의 성장 추세를 보여주는 차트에 대해 알려주세요
MI3_241101_TY1_1960_1_V03_1,정부 지원과 공급망 안정화 관련 내용을 담고 있는 다이어그램에 대해 알려주세요
MI3_241101_TY1_2062_3_V03_1,핵심 목표에 대해 알려주세요
MI3_241101_TY1_2116_2_V01_1,목표 매 사업 구분 주요 내용 주요 전략에 대해 알려주세요
MI3_241101_TY1_2116_2_V01_2,사업 구분 예산금액 주요 사용처에 대해 알려주세요
MI3_241101_TY1_2192_1_V01_1,2021년 공포 영화의 주요 주제와 관련된 표에 대해 알려주세요.
MI3_241101_TY1_2239_1_V01_1,2021년 영화 속 여성 주인공과 권력에 대한 표에 대해 알려주세요
MI3_241101_TY1_2284_1_V01_1,2021년 한국 전기자전거 인기 순위 보고서 본론 표에 대해 알려주세요
MI3_241101_TY1_2315_1_V03_1,2022년 1월 연구 보고서의 다이어그램에 대해 알려주세요
MI3_241101_TY1_2315_2_V01_1,연구 계획 및 자원 확보에 대한 표에 대해 알려주세요
MI3_241101_TY1_2317_1_V01_1,2022년 1월 외국인 진학 관련 보고서에 대해 알려주세요
MI3_241101_TY1_2317_1_V03_1,2022년 1월 외국인 진학 관련 보고서에 대해 알려주세요
MI3_241101_TY1_2329_2_V03_1,정신 건강 문제와 관련된 다이어그램에 대해 알려주세요
MI3_241101_TY1_2374_1_V01_1,2022년 2월 외국인 진학 관련 보고서대학 진학 통계 표에 대해 알려주세요
MI3_241101_TY1_2374_2_V01_1,대학 진학 비율과 관련된 공학 및 인문사회학 분야의 차트에 대해 알려주세요
MI3_241101_TY1_2405_2_V02-2_1,K-푸드의 인기와 관련된 주요 통계 차트에 대해 알려주세요
MI3_241101_TY1_2420_2_V01_2,건물 준수 지역별 소방시설 점검 결과 표에 대해 알려주세요
MI3_241101_TY1_2430_1_V03_1,2022년 3월 영화 관람객 수 분석 보고서 기존 시리즈와의 차별화에 대해 알려주세요
MI3_241101_TY1_2464_2_V01_2,주차별 소비 경향 차트에 대해 알려주세요
MI3_241101_TY1_2492_1_V01_1,2022년 4월 인사 보고서 2. 부서별 연간 인원 필요 산출 차트(세로 막대형)에 대해 알려주세요
MI3_241101_TY1_2517_1_V01_1,2022년 4월 해외 관람객 한국 인기 지역 순위 보고서의 주요 특징 인기 있는 관광지 목록에 대해 알려주세요
MI3_241101_TY1_2583_2_V01_1,전기차 배터리 기술 분야의 주요 특징과 기대 효과에 대해 알려주세요
MI3_241101_TY1_2592_2_V02-1_1,수출액 (USD 백만) 전년 대비 변화율(%) 차트에 대해 알려주세요
MI3_241101_TY1_2616_1_V01_1,2022년 6월 청장년 대출 현황 보고서 2. 대출 현황 대출 금액 변화 분석 표에 대해 알려주세요
MI3_241101_TY1_2638_1_V01_1,2022년 6월 회사 출산 및 휴가 보고서의 출산 및 휴가 현황 요약 차트(세로 막대형)에 대해 알려주세요
MI3_241101_TY1_2711_1_V01_1,2022년 8월 베스트셀러 목록에 대해 알려주세요.
MI3_241101_TY1_2719_2_V02-4_1,에너지 효율 제품의 인기와 관련된 차트(꺾은선형)에 대해 알려주세요
MI3_241101_TY1_2772_1_V03_1,2022년 9월 외국인 진학 관련 보고서 3. 전공 분야별 진학 현황 다이어그램에 대해 알려주세요
MI3_241101_TY1_2852_2_V01_1,2022년 10월 유아 제품 순위와 관련된 표에 대해 알려주세요
MI3_241101_TY1_2862_1_V01_1,2022년 10월 출산 및 휴가 보고서 3. 2022년 10월 출산 현황 분석에 대해 알려주세요
MI3_241101_TY1_2927_2_V01_1,주요 결과 요약통계 표에 대해 알려주세요
MI3_241101_TY1_2927_2_V01_2,주요 결과 요약지역별 소방시설 점검 결과 표에 대해 알려주세요
MI3_241101_TY1_3006_2_V01_1,효과에 대해 알려주세요
MI3_241101_TY1_3036_2_V01_1,제목에 대해 알려주세요
MI3_241101_TY1_3071_1_V01_1,2023년 1월 영화 관람객 수 분석 보고서 1월 주요 영화 및 관람객 수 차트에 대해 알려주세요
MI3_241101_TY1_3092_2_V02-3_1,4. 문구류 수입 품목별 비율 차트(원형)에 대해 알려주세요.
MI3_241101_TY1_3106_1_V01_1,2023년 1월 회사 출산 및 휴가 보고서 1월 출산 현황 개요 항목 수치에 대해 알려주세요
MI3_241101_TY1_3138_4_V01_1,6.2 운영 인력 구성 및 역할 분담 다이어그램에 대해 알려주세요
MI3_241101_TY1_3138_5_V01_1,9. 홍보 및 마케팅 전략 프로그램 홍보 전략에 대해 알려주세요
MI3_241101_TY1_3138_5_V01_3,11. 성과 평가 프로그램 성과 평가 방법에 대해 알려주세요
MI3_241101_TY1_3194_1_V01_3,2023년 3월 청年후원 기획서 2.2 기존 청년후원 프로그램 분석 다이어그램에 대해 알려주세요
MI3_241101_TY1_3194_2_V01_4,경력 개발 및 멘토링 프로그램에 대해 알려주세요.
MI3_241101_TY1_3200_1_V02-2_1,2023년도 3월 퇴사인원 보고서에서 직급별 퇴사율에 대해 알려주세요
MI3_241101_TY1_3238_2_V01_2,대조군 및 실험군 선정의 다이어그램에 대해 알려주세요
MI3_241101_TY1_3260_1_V01_1,2023년 4월 한국 문구류 수입 보고서에서 프리미엄 필기구에 대한 소비자 선호의 변화와 다이어리 수입 확대에 대해 알려주세요
MI3_241101_TY1_3266_1_V02-3_1,2023년 4월 한국인 건강 보고서의 주요 건강 지표와 차트(원형)에 대해 알려주세요
MI3_241101_TY1_3266_1_V02-3_2,2023년 4월 한국인 건강 보고서의 주요 건강 지표와 차트(원형)에 대해 알려주세요
